ZONE I = 21,J = 21,F=POINT
0.1	0.6	-0.153	-0.165	-0.132	-0.18	0.198	0.352	0.792	0.288	0
0.1	0.7	-0.1215	-0.132	-0.0935	-0.153	0.1485	0.2805	0.8415	0.2295	0
0.1	0.8	-0.0855	-0.0935	-0.0495	-0.1215	0.099	0.198	0.891	0.162	0
0.1	0.9	-0.045	-0.0495	0	-0.0855	0.0495	0.1045	0.9405	0.0855	0
0.1	1	-0	-0	0.055	-0.045	0	0	0.99	0	0
0.2	-1	-0.08	0.12	-0	-0	0.96	0	0	0	0
0.2	-0.9	-0.114	0.057	-0.051	-0.042	0.912	0.114	0.048	0.076	0
0.2	-0.8	-0.144	0	-0.096	-0.08	0.864	0.216	0.096	0.144	0
0.2	-0.7	-0.17	-0.051	-0.135	-0.114	0.816	0.306	0.144	0.204	0
0.2	-0.6	-0.192	-0.096	-0.168	-0.144	0.768	0.384	0.192	0.256	0
0.2	-0.5	-0.21	-0.135	-0.195	-0.17	0.72	0.45	0.24	0.3	0
0.2	-0.4	-0.224	-0.168	-0.216	-0.192	0.672	0.504	0.288	0.336	0
0.2	-0.3	-0.234	-0.195	-0.231	-0.21	0.624	0.546	0.336	0.364	0
0.2	-0.2	-0.24	-0.216	-0.24	-0.224	0.576	0.576	0.384	0.384	0
0.2	-0.1	-0.242	-0.231	-0.243	-0.234	0.528	0.594	0.432	0.396	0
0.2	0	-0.24	-0.24	-0.24	-0.24	0.48	0.6	0.48	0.4	0
0.2	0.1	-0.234	-0.243	-0.231	-0.242	0.432	0.594	0.528	0.396	0
0.2	0.2	-0.224	-0.24	-0.216	-0.24	0.384	0.576	0.576	0.384	0
0.2	0.3	-0.21	-0.231	-0.195	-0.234	0.336	0.546	0.624	0.364	0
0.2	0.4	-0.192	-0.216	-0.168	-0.224	0.288	0.504	0.672	0.336	0
0.2	0.5	-0.17	-0.195	-0.135	-0.21	0.24	0.45	0.72	0.3	0
0.2	0.6	-0.144	-0.168	-0.096	-0.192	0.192	0.384	0.768	0.256	0
0.2	0.7	-0.114	-0.135	-0.051	-0.17	0.144	0.306	0.816	0.204	0
0.2	0.8	-0.08	-0.096	0	-0.144	0.096	0.216	0.864	0.144	0
0.2	0.9	-0.042	-0.051	0.057	-0.114	0.048	0.114	0.912	0.076	0
0.2	1	-0	-0	0.12	-0.08	0	0	0.96	0	0
0.3	-1	-0.105	0.195	-0	-0	0.91	0	0	0	0
